name,address,phone,email,website,opening_hours,cuisine,outdoor_seating,takeaway,delivery,wheelchair,payment_methods,amenity,shop
Sushi Junai Omakase,"315 Congress Avenue, Austin, TX, 78701",+1 5124013822,,http://sushijunaiomakase.com/,"Mo-Sa 11:30-14:30,17:00-22:00",sushi,,,,,,restaurant,
Zanzibar,"304 East Cesar Chavez Street, Austin, TX, 78701",+1-737-787-6969,,https://www.zanzibaratx.com/,,,,,,,,restaurant,
Uchibā,"601 West 2nd Street, Austin, TX, 78701",+1-512-916-4808,,https://uchiba.uchirestaurants.com/,Su-Th 16:00-22:00; Fr-Sa 16:00-23:00,japanese,yes,yes,,yes,,restaurant,
Kerlaches,Kerlaches,,,,,,,,,,,restaurant,
The Doughminican,The Doughminican,,,,,,,,,,,restaurant,
Blue Lacy,"1825 McBee Street, Austin, TX, 78723",+1-737-610-6880,info@bluelacyaustin.com,https://www.bluelacyaustin.com/,Mo-Su 07:00-22:00,southern,yes,,,yes,,restaurant,
Luminaire,"721 Congress Avenue, Austin, TX, 78701",,,https://www.hyatt.com/hyatt-centric/ausct-hyatt-centric-congress-avenue-austin/dining,Mo-Su 06:00-23:00,texan,yes,,,yes,,restaurant,
Caroline,"621 Congress Avenue, Austin, TX, 78701",,,https://www.carolinerestaurant.com/caroline,"Su 07:00-22:00, Fr,Sa 07:00-24:00, Mo-Th 07:00-23:00",american,yes,yes,,yes,,restaurant,
Blenders & Bowls,"1625 East 6th Street, Austin, TX, 78702",,,https://www.blendersandbowlscafe.com,"Mo-Fr 07:00-18:00; Sa,Su 08:00-17:00",,yes,,,,,restaurant,
Marufuku Ramen,"1900 Aldrich Street, Austin, TX, 78723",+1-512-503-5003,,https://www.marufukuramen.com/austin,Mo-Su 11:00-21:00,noodle,no,,,,Credit Cards,restaurant,
Bacalar,"44 East Avenue, Austin, TX, 78701",,,https://bacalaratx.com/,,mexican,,,,,,restaurant,
Granny's Tacos,Granny's Tacos,,,,,,,,,,,restaurant,
Soto,"1100 South Lamar Boulevard, Austin, TX, 78704",+1 512 531 9142,manager@sotorestaurant.com,https://sotosouthlamar.com/,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00,japanese,yes,yes,no,,,restaurant,
Mandala Kitchen & Bar,"1100 South Lamar Boulevard, Austin, TX, 78704",+1-512-386-1038,,http://mandalakitchenandbar.com/,"Mo-Th 11:00-15:00, 17:00-00:00; Fr 11:00-15:00, 17:00-25:00; Sa 12:00-25:00; Su 12:00-24:00",asian;vietnamese;thai;lao,yes,yes,yes,,,restaurant,
TLC,"1100 South Lamar Boulevard, Austin, TX, 78704",+1-512-580-0971,,https://www.tlcaustin.com/,11:00-22:00,southern;texan,yes,yes,yes,,"Credit Cards, Debit Cards",restaurant,
ATX Food Co,ATX Food Co,,,,,,,,,,,restaurant,
South Flo Pizza,"2652 Lake Austin Boulevard, Austin, TX, 78703",,,https://www.heb.com/static-page/south-flo-pizza,Mo-Su 11:00-21:00,pizza,,,,,,restaurant,
True Texas BBQ,"2652 Lake Austin Boulevard, Austin, TX, 78703",+1-737-610-6386,,https://www.truetxbbq.com/,Mo-Su 11:00-21:00,barbecue,yes,,,,,restaurant,
Ziki,2120 S Lamar Blvd,,,https://ziki.ktchen,Mo-Su 10:00-03:00,greek;mexican,,yes,,,,restaurant,
The Burger Truck,The Burger Truck,,,,,burger,,,,,,restaurant,
Coat & Thai,Coat & Thai,,,,,thai,,,,,,restaurant,
Donkeys Grilled Burritos,Donkeys Grilled Burritos,,,,,tex-mex,,,,,,restaurant,
The Original New Orleans Po-boy And Gumbo Shop,The Original New Orleans Po-boy And Gumbo Shop,,,,,,,,,,,restaurant,
Aviary Wine & Kitchen,Aviary Wine & Kitchen,,,,,,,,,,,restaurant,
Have A Taco,Have A Taco,,,,,tex-mex,,,,,,restaurant,
Cannone,Cannone,,,,,italian,,,,,,restaurant,
Habibi ATX,Habibi ATX,,,,,mediteranian,,,,,,restaurant,
Tacodeli,"301 Congress Avenue, Austin, TX, 78701",+1-512-601-6631,,https://locations.tacodeli.com/tacodeli-5346fd3548f4,Mo-Fr 07:00-15:00; Sa-Su 08:00-15:00,tacqueria,,,,,,restaurant,
Veracruz Fonda and Bar,"1905 Aldrich Street, Austin, TX, 78723",+1-737-318-4896,,https://veracruzfonda.com,Mo-Su 08:00-22:00,mexican,,,,,,restaurant,
Fabrik Austin,"1701 East Martin Luther King Jr Boulevard, Austin, TX, 78702",+1-512-222-9816,,https://www.fabrikatx.com/,,,,,,,,restaurant,
ZIKI,102 W 3rd St,,,https://ziki.kitchen/,Mo-Su 10:00-03:00,greek;mexican,,,,,,restaurant,
ZIKI,706 N Lamar Blvd,,,https://zki.kitchen,Mo-Su 10:00-03:00,greek;mexican,,yes,,,,restaurant,
ZIKI,2118 S Congress Ave,,,https://ziki.kitchen,Mo-Su 10:00-03:00,greek;mexican,,,,,,restaurant,
Taqueria 1836,Taqueria 1836,,,,,tacos,,,,,,restaurant,
Jet's Pizza,"3003 South Lamar Boulevard, Austin, TX, 78704",+1-737-400-9292,,https://www.jetspizza.com/stores/texas/austin/3003-s-lamar-blvd-f130a/,Su-Th 10:00-22:00; Fr-Sa 10:00-24:00,pizza,,,,,,restaurant,
Aba,Aba,,,,,israeli,,,,,,restaurant,
Truluck's,"300 Colorado Street, Austin, TX, 78701",+1-512-482-9000,,https://trulucks.com/locations/downtown-austin-texas/,Mo-Su 16:30-22:00,seafood,,,,,,restaurant,
Verbena,Verbena,+1-512-991-3019,,,,,,,,,,restaurant,
Zalat Pizza,"2222 Rio Grande Street, Austin, TX, 78705",+1-512-661-0420,,https://zalatpizza.com/z30/,,pizza,,,,,,restaurant,
Burger Bar,"1901 San Antonio Street, Austin, TX, 78705",,,https://www.burgerbarcampus.com,"Su-Th 11:00-22:00; Fr,Sa 11:00-01:00",burger,,,,,,restaurant,
CAVA,"515 Congress Avenue, Austin, TX, 78701",+1 5122568002,,http://cava.com/,Mo-Su 10:45-22:00,mediterranean,,,,,,restaurant,
Bureau de Poste,"3800 Speedway, Austin, TX, 78751",+1-512-357-3320,,https://bureaudeposteatx.com/,Mo-Su 17:00-22:00; Sa-Su 10:00-14:00,french,yes,,,,,restaurant,
Elementary,"2026 South Lamar Boulevard, Austin, TX, 78704",,,,,,,,,,,restaurant,
Super Thai Cuisine,"2024 South Lamar Boulevard, Austin, TX, 78704",,,,,thai,,,,,,restaurant,
Manny's,"303 West 5th Street, Austin, TX, 78701",+1-512-996-1223,,https://www.loboshospitality.com/venues/mannysaustin,,,yes,yes,,yes,,restaurant,
Dish Society,"1900 Aldrich Street, Austin, TX, 78723",,,,,american,,,,,,restaurant,
Oma's Kitchen,78701,,,,,korean,,,,,,restaurant,
Mary's Cafe,"3209 Red River Street, 78705",,,,,,,,,,,restaurant,
Wee's Cozy Kitchen,"609 Congress Avenue, 78701",,,,,,,,,,,restaurant,
Mission Burger Co.,78704,,,,,burger,,,,,,restaurant,
Next Level Burger,78703,(737) 250-8200,,https://www.nextlevelburger.com,,burger,,,,,,restaurant,
The Beer Plant,"310 Windsor Road, 78703",+1-512-524-1800,,,,american,,,,,,restaurant,
The Well,"440 West 2nd Street, 78701",737-742-1129,,https://www.eatwellatx.com,,,,,,,,restaurant,
Pizzeria Sportiva,"1500 South Lamar Boulevard, Austin, TX, 78704",+1-512-551‑9676,info@pizzeriasportiva.com,https://pizzeriasportiva.com/,Su-Th 11:00-21:30; Fr-Sa 11:00-22:30,pizza,yes,yes,yes,yes,"Cash, Credit Cards, Debit Cards",restaurant,
Swim Club,"650 East 10th Street, Austin, TX, 78701",,divein@swimclubaustin.com,https://www.swimclubaustin.com/,,american,,,no,limited,"Cash, Credit Cards",restaurant,
Casa Colombia,"2409 East 7th Street, Austin, TX, 78702",+1 512-495-9425,,https://www.casa-colombia.com/,Tu-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 11:00-20:00,spanish,yes,yes,,limited,,restaurant,
Jupiter Supper Club,"718 Congress Avenue, Austin, TX, 78701",(512) 592-6803,,https://www.jupitersupperclub.com/,,american,,,,,,restaurant,
Nando's,"1825 McBee Street, Austin, TX, 78723",+1-512-642-8090,,https://www.nandosperiperi.com/find/mueller/,Mo-Su 10:30-22:00,chicken;portuguese,yes,yes,,,,restaurant,
Via 313 Pizza,"3016 Guadalupe Street, Austin, TX, 78705",,,,,pizza,,,,,,restaurant,
Tenten,"501 West 6th Street, Austin, TX, 78701",+1-737-243-9147,concierge@tentenaustin.com,https://www.tentenaustin.com/,Su-We 16:30-21:00; Th 16:30-21:30; Fr-Sa 16:30-23:00,japanese,,,,,,restaurant,
Bull & Bowl,"501 West 6th Street, Austin, TX, 78701",+1-512-992-0707,,https://www.bullandbowl.com/,Mo-Th 17:00-23:00; Fr 15:00-01:00; Sa 11:00-01:00; Su 11:00-22:00,american,,,,,,restaurant,
Perfect Strangers,"400 Lavaca Street, Austin, TX, 78701",,,,Mo-Su 06:30-14:00,breakfast;brunch,,,,,,restaurant,
True Texas BBQ,True Texas BBQ,,,,Mo-Su 11:00-21:00,barbecue,yes,,,yes,"Credit Cards, Debit Cards",restaurant,
Josephine House,Josephine House,,,,,,,,,,,restaurant,
Nomade,Nomade,,,,,mexican,,,,,,restaurant,
Maudie's Tex Mex,"2608 West 7th Street, Austin, TX, 78703",+1-512-473-3740,,https://www.maudies.com/,"Mo-Su 09:00-21:00; Fr,Sa 09:00-21:30",tex-mex,,,,,,restaurant,
P.F. Chang's,P.F. Chang's,,,,,asian,,,,,,restaurant,
Ranch 616,"610 Nueces Street, 78701",,,,,,,,,,,restaurant,
Walton's Fancy & Staple,"609 West 6th Street, Austin, TX, 78701",,,https://www.waltonsfancyandstaple.com,,,,,,,,restaurant,
Parlor and Yard,"601 West 6th Street, 78701",,,,,,,,,,,restaurant,
Hoffbrau Steaks,"613 West 6th Street, 78701",,,,,,,,,,,restaurant,
Aussie's Grill and Beach Bar,"306 Barton Springs Road, Austin, 78704, US",,,,,,yes,,,,,restaurant,
Mother's Cafe & Garden,"4215 Duval Street, Austin, TX, 78751",,,https://motherscafeaustin.com/,,,,,,,,restaurant,
Bob's Steak & Chop House,"301 Lavaca Street, 78701",,,,"Mo,Tu 16:30-22:00; We,Th 16:30-23:00; Fr,Sa 16:30-24:00",,,,,,,restaurant,
Sammie's,"807 West 6th Street, Austin, TX, 78703",+1-512-474-2054,,https://sammiesitalian.com/,"Mo-We 17:00-23:00, Th,Sa 17:00-24:00, Fr 17:00-24:00, Su 17:00-22:00",italian,,,,,,restaurant,
Shoal Creek Saloon,Austin,,,,,cajun,,,,,,restaurant,
Quickie Pickie,"1208 East 11th Street, Austin, 78702",,,https://quickiepickieaustin.com/,,,,,,,,restaurant,
Pizza Hut,"1144 Airport Boulevard, Austin, TX, 78702",+1 512-933-1444,,https://locations.pizzahut.com/tx/austin/1144-airport-blvd,,pizza,,,,,,restaurant,
Nori,"3208 Guadalupe Street, 78705",,,,Tu-Su 17:00-22:00,sushi,yes,,,limited,,restaurant,
PD Thai,PD Thai,,,,,,,,,,,restaurant,
Salsa Limón,"3001 Guadalupe Street, Austin, TX, 78705",,,,,mexican,,,,,,restaurant,
Eberly,"615 South Lamar Boulevard, 78704",,,,,,,,,,,restaurant,
East Side Pies,"1401 Rosewood Avenue, Austin, 78702",+1-512-524-0933,,https://eastsidepies.com/,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00,pizza,,,,,,restaurant,
Micklethwait Craft Meats,"1309 Rosewood Avenue, Austin, 78702",+1-512-791-5961,,https://www.craftmeats.com/,"Tu-Sa 11:00-20:00, Su 11:00-15:00",barbecue,,,,,,restaurant,
IHOP,"707 East Cesar Chavez Street, Austin, TX, 78701",,,https://www.ihop.com/en/,24/7,breakfast;pancake,,yes,yes,,,restaurant,
Guero's Taco Bar,"1412 South Congress Avenue, Austin, TX, 78704",+1-512-447-7688,,https://gueros.com,Fr-Sa 11:00-22:00; Su-Th 11:00-21:00,mexican,yes,,,yes,,restaurant,
Kerbey Lane Cafe,"2606 Guadalupe Street, Austin, 78705",,,https://kerbeylanecafe.com/,,regional,,,,,,restaurant,
El Arroyo,"1624 West 15th Street, Austin, TX, 78703",,,,,mexican,,,,,,restaurant,
Texas Chili Parlor,"1409 Lavaca Street, 78701",,,,Mo-Su 11:00-22:00,,,,,,,restaurant,
Koriente Restaurant,"621 East 7th Street, 78701",+1-512-275-0852,,http://www.koriente.com/,Su-Fr 11:00-21:30;Sa 13:00-21:30,,yes,,,,,restaurant,
Péché,"208 West 4th Street, Austin, TX, 78701",+15123798249,,http://www.pecheaustin.com/,,french,,,,,,restaurant,
Stubb's BBQ,801 Red River Street,,,,,,,,,,,restaurant,
Green Mesquite BBQ,"1400 Barton Springs Road, Austin, TX, 78704",+1-512-479-0485,,https://greenmesquite.com/,Mo-Su 11:00-22:00,barbecue,,yes,yes,yes,,restaurant,
The Diner at Victory Lap,"2405 Nueces Street, Austin, 78705",,,https://www.victorylapbar.com/,Mo-Th 16:00-22:00; Fr 14:00-22:00; Sa 11:00-22:00; Su 12:00-22:00,,,,,,,restaurant,
El Chile Cafe Y Cantina,"1809 Manor Road, Austin, TX, 78722",,,https://www.elchilecafe.com/,,mexican,yes,yes,yes,,,restaurant,
Roppolo's Pizzeria,"2614 Guadalupe Street, Austin, TX, 78705",,,,,pizza,,,,,,restaurant,
CAVA,"2426 Guadalupe Street, Austin, TX, 78705",,,,Mo-Su 10:45-22:00,mediterranean,,,,,,restaurant,
Taquero Mucho,"508 West Avenue, Austin, TX, 78703",,,,,mexican,,,,,,restaurant,
Iron Works Barbecue,"100 Red River Street, 78701",,,https://ironworksbbq.com/,,,,,,,,restaurant,
Favorite Pizza,"801 West 6th Street, Austin, TX, 78703",+1-512-478-4136,,https://favoritepizzaaustin.com/,,pizza,,,,,,restaurant,
Pelons Tex Mex,"802 Red River Street, 78701",,,,,tex-mex,,,,,,restaurant,
Launderette,2115 Holly Street,,,,,fine_dining,,,,,,restaurant,
Mr. Natural,1903 East Cesar Chavez Street,+1 737-520-4285,mrnatural@live.com,https://www.mrnaturalatx.com/,08:00-20:00; Su off,mexican;sandwich,,,,,"Cash, Credit Cards, Debit Cards",restaurant,
Bufalina,2215 East Cesar Chavez Street,,,https://www.bufalinapizza.com/,,italian;pizza;pasta,,,,,,restaurant,
Jacoby's Restaurant & Mercantile,"3235 East Cesar Chavez Street, Austin, TX, 78702",,,,,southern,,,,,,restaurant,
Counter Culture,"2337 East Cesar Chavez Street, Austin, TX, 78702",+1-512-524-1540,countercultureaustin787@gmail.com,https://countercultureaustin.com/,Tu-Su 11:00-22:00,,,,,,,restaurant,
Sweet Chive,"2515 East Cesar Chavez Street, Austin, TX, 78702",,,,,chinese,,,,,,restaurant,
Kebabalicious,"1311 East 7th Street, Austin, TX, 78702",,,,"Mo-Th 11:00-15:30, 16:30-22:00; Fr 12:00-23:00; Sa 11:00-23:00",turkish,,,,,,restaurant,
Takoba,1411 East 7th Street,,,http://www.takobarestaurant.com/,,mexican,,,,,,restaurant,
Bento Picnic,"2600 East Cesar Chavez Street, Austin, TX, 78702",,,,,japanese,,,,,,restaurant,
Historic Scoot Inn,"1308 E 4th St, Austin, TX, 78702",,,,,,,,,,,restaurant,
Intero,"2614 East Cesar Chavez Street, Austin, TX, 78702",,,,,italian,,,,,,restaurant,
Suerte,1800 East 6th Street,,,https://www.suerteatx.com/,,,yes,,,,,restaurant,
Southside Flying Pizza,"2702 East Cesar Chavez Street, Austin, TX, 78702",,,,,pizza,,,,,,restaurant,
Pitchfork Pretty,2708 East Cesar Chavez Street,,,,,american,,,,,,restaurant,
Kemuri Tatsu-Ya,"2713 East 2nd Street, Austin, TX, 78702",,,https://www.kemuri-tatsuya.com/,We-Th 17:30-23:00; Fr-Sa 17:30-24:00; Su 17:30-23:00,japanese,,,,,,restaurant,
Juan in a Million,"2300 East Cesar Chavez Street, Austin, TX, 78702",,,,,mexican;tacos,,yes,,,,restaurant,
Buenos Aires Café,Buenos Aires Café,,,https://www.buenosairescafe.com/,,argentinian,,,,limited,,restaurant,
Ramen Tatsu-Ya,"1600 East 6th Street, Austin, TX, 78702",,,,11:00-22:00,japanese,no,,,,,restaurant,
Grizzelda's,105 Tillery Street,,,,,tex-mex,,,,,,restaurant,
Kinda Tropical,"631 Gunter Street, Austin, TX, 78752",+15123738430,,https://www.kindatropical.com/,Mo-Su 11:00-24:00,,yes,,,,,restaurant,
Marcelino's,901 Tillery Street,,,,,mexican,,,,,,restaurant,
1914 Noodles & More,"1914 Guadalupe Street, Austin, TX, 78705",,,https://looknoodles.com/,,ramen,,,,,,restaurant,
Haymaker,"2310 Manor Road, Austin, TX, 78722",+1 512-243-6702,,https://www.haymakeraustin.com/,,,,,,,,restaurant,
Aster's Ethiopian Restaurant,"2804;2808 North Interstate Highway 35 Service Road;North Interstate 35, Austin, TX, 78705",+1-512-469-5966,,astersethiopian.com,Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 17:00-22:00,ethiopian,,yes,,,,restaurant,
Chili's,"4420 North Lamar Boulevard, Austin, TX, 78756",+1-512-420-8353,,chilis.com,Su 11:00-22:30;Mo-Th 11:00-23:00;Fr-Sa 11:00-24:00,tex-mex,,,,yes,,restaurant,
Tumble22,"2304 Lake Austin Boulevard, Austin, TX",+1 512 953 8482,,https://tumble22.com/,Mo-Th 11:00-21:00; Fr-Sa 11:00-21:30; Su 11:00-21:00,chicken,yes,,,,,restaurant,
Olive & June,"3411 Glenview Avenue, Austin, TX, 78703",+1-512-467-9898,,https://oliveandjune-austin.com/,"Tu-Sa 17:00-21:00 open ""dining in and takeaway""; Su 16:00-20:00 open ""takeaway""",italian,,yes,,,,restaurant,
Bikkle,"3023 Guadalupe Street, Austin, TX, 78705",+1-512-400-6033,,https://eatbikkle.com/,,jamaican,,,,,,restaurant,
Denny's,"1601 North Interstate Highway 35 Service Road, Austin, TX, US",,,,,american,,,,yes,,restaurant,
IHOP,"1101 South Mopac Expressway, Austin, TX, 78746",+1-512-327-9284,,https://restaurants.ihop.com/en-us/tx/austin/breakfast-1101-s-mo-pac-expy-1476,Mo-Su 06:00-22:00,breakfast;pancake,,yes,yes,yes,,restaurant,
Salt Traders Coastal Cooking,"1101 South Mopac Expressway, Austin, TX, 78746",+1-737-484-0095,,https://salttraderscc.com/,,seafood,,yes,no,yes,,restaurant,
Juiceland,"1900 East Martin Luther King Jr Boulevard, Austin, TX, US",+1-512-519-9806,,https://www.juiceland.com/locations/mlk-chicon/,Mo-Sa 07:00-21:00; Su 08:00-21:00,,yes,,no,,,restaurant,
Sour Duck Market,"1814 East Martin Luther King Jr Boulevard, Austin, TX, 78702, US",+1-512-394-5776,info@sourduckaustin.com,https://sourduckmarket.com/,"Mo-Su 09:00-21:00; Fr,Sa 09:00-22:00",american;burger,yes,,,,,restaurant,
Austin Daily Press,"1900 East Martin Luther King Jr Boulevard, Austin, TX, 78702, US",,,https://www.austindailypress.com/,,sandwich,,,,,,restaurant,
Elaine's Pork and Pie,Elaine's Pork and Pie,,,,,,,,,,,restaurant,
Roland's Soul Food,"1311 Chestnut Avenue, Austin, TX, 78702",+1-512-222-1777,,,Mo-Sa 11:00-17:00; Su 11:00-16:00,southern;seafood;soul_food,,yes,,,,restaurant,
Rosewood,1209 Rosewood Avenue,+1-512-838-6205,,https://rosewoodatx.com,We-Th 17:00-21:00; Fr-Sa 17:00-22:00,american;seafood,yes,,,,,restaurant,
Anything's Baked Potato,1326 Rosewood Avenue,,,,,,,,,,,restaurant,
Franklin Barbecue,"900 East 11th Street, Austin, TX, 78702",+1-512-653-1187,,http://franklinbarbecue.com/,Tu-Su 11:00+,barbecue,,,,,,restaurant,
El Alma,1025 Barton Springs Road,,,,Su 10:00-22:00; Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 10:00-23:00,mexican,,,,,,restaurant,
G's Dynamite Deli,"2312 South 1st Street, Austin, TX, 78704",,,,,sandwich,,,,,,restaurant,
Green Pastures,811 West Live Oak Street,,,,,,,,,,,restaurant,
Taco Joint,"134 East Riverside Drive, Austin, TX, 78704",,,,,mexican,,,,,,restaurant,
40 North,40 North,,,,,pizza,,,,,,restaurant,
Garbo's,Garbo's,,,,,seafood,,,,,,restaurant,
Taco Flats,1110 West Lynn Street,,,,,,,,,yes,,restaurant,
Pho Craft,3307 Oak Springs Drive,,,,,vietnamese,,,,,,restaurant,
Terry’s,1805 Airport Boulevard,,,,,seafood,,,,,,restaurant,
Justine's,4710 East 5th Street,,,https://www.justines1937.com/,,,yes,,,,,restaurant,
De Nada Cantina,4715 East Cesar Chavez Street,,,,,mexican,,,,,,restaurant,
Sawyer & Co.,4827 East Cesar Chavez Street,,,,,cajun,,,,,,restaurant,
68 Degrees Kitchen,68 Degrees Kitchen,,,,,italian,,,,,,restaurant,
Habana Restaurant and Bar,"2728 South Congress Avenue, 78704",,,https://www.habanaaustin.com/,,cuban,,,,,,restaurant,
Show Me Pizza,"2809 South 1st Street, Austin, TX, 78704",+1-512-551-2657,,https://www.showmepizza.com,,pizza,,,,,,restaurant,
1417 French Bistro,"1417 South 1st Street, Austin",,,,,french,,,,,,restaurant,
Lou's Barton Springs,"1608 Barton Springs Road, Austin, TX, 78704",+15126862030,,https://lousaustin.com/barton,Mo-Su 08:00-22:00,american,,,,,,restaurant,
Baby Acapulco,"1628 Barton Springs Road, Austin, TX, 78704",+1-512-474-8774,,,,tex-mex,yes,yes,no,yes,,restaurant,
Casa de Luz,"1701 Toomey Road, Austin, TX, 78704",+1-512-476-2535,,https://www.casadeluz.org/,,,,yes,yes,yes,,restaurant,
Chuy's,"1728 Barton Springs Road, Austin, TX, 78704",+1-512-474-4452,,,,tex-mex,yes,yes,yes,yes,,restaurant,
Carpenters Hall,"400 Josephine Street, Austin, TX, 78704",,,https://carpenterhotel.com/,Mo-Su 06:00-24:00,,,,,,,restaurant,
Juliet Italian Kitchen,"1500 Barton Springs Road, Austin, TX, 78704",+1-512-479-1800,,https://www.juliet-austin.com/,,italian,,yes,yes,yes,,restaurant,
Uchi,"801 South Lamar Boulevard, Austin, TX, 78704",+1-512-916-4808,,https://www.uchiaustin.com/,Su-Th 17:00-22:00; Fr-Sa 17:00-23:00,japanese;sushi,no,yes,yes,,,restaurant,
Maudie's Tex-Mex,"1212 South Lamar Boulevard, 78704",+1 512 440 8088,,https://www.maudies.com/,Su-Th 08:00-21:30; Fr-Sa 08:00-22:00,tex-mex,yes,yes,no,,,restaurant,
Ramen Tatsu-ya,"1234 South Lamar Boulevard, Austin, TX, 78704, US",+1-737-314-5628,,https://www.ramen-tatsuya.com/locations,11:00-22:00,noodle;ramen,no,yes,no,,Cash,restaurant,
Elizabeth Street Cafe,1501 South 1st Street,,,,,,,,,,,restaurant,
The Salty,"2000 South Congress Avenue, Austin, TX, 78704",,,https://saltydonut.com,,donut;coffee_shop,yes,,,,,restaurant,
Southside Flying Pizza,"2206 South Congress Avenue, Austin, TX, 78704",,,https://www.southsideflyingpizza.com/,,pizza,,,,,,restaurant,
Freddo ATX,Freddo ATX,,,,,greek,,,,,,restaurant,
Habanero Mexican Cafe,501 West Oltorf Street,,,,,mexican,,,,,,restaurant,
Vinaigrette,"2201 College Avenue, Austin, TX, 78704",,,,,salad,,,,,,restaurant,
Denny's,2320 I 35 Frontage Road,,,,,american,,,,,,restaurant,
Matt's El Rancho,"2613 South Lamar Boulevard, 78704",,,https://mattselrancho.com/,Su-Mo 11:00-21:00; We-Th 11:00-22:00; Fr-Sa 11:00-23:00,tex-mex,,,,,,restaurant,
Sno.Co Flattop Shaved Ice,"2307 Manor Road, Austin, TX, 78722",+1-512-710-7766,info@atxsno.co,http://atxsno.co/,"Mo-Fr 15:00-22:00, Sa-Su 13:00-22:00",shaved_ice;snow_cone;raspas;shave_ice;dessert;ice_cream,yes,yes,,,"Cash, Credit Cards, Debit Cards, Mastercard, Visa, American Express, Contactless",restaurant,
Patrizi's,"2307 Manor Road, Austin, TX, 78722",,,,,italian,yes,,,,,restaurant,
Via313,"1802 East 6th Street, Austin, TX, 78702",+1 737-353-0313,,https://locations.via313.com/locations/1802-e-6th-street/,Su-Th 11:00-22:00; Fr-Sa 11:00-24:00,pizza,yes,yes,yes,,"Credit Cards, Debit Cards",restaurant,
Kuali Tlakuali,Kuali Tlakuali,,,,,tex-mex,yes,yes,,,,restaurant,
Halal Hub,Halal Hub,,,,,kebab,yes,yes,yes,,,restaurant,
Cedar Door,"201 Brazos Street, Austin, TX, 78701",,,https://www.cedardooraustin.com/,,,yes,,,yes,,restaurant,
Veracruz All Natural,"2505 Webberville Road, Austin, TX, 78702",+1 512-981-1760,,https://www.veracruzallnatural.com/,,,,,,,,restaurant,
Hoboken Pie,Hoboken Pie,,,,,pizza,,,,,,restaurant,
DeSano Pizzeria Napoletana,"301 Lavaca Street, Austin, TX, 78701",,,,"Su-Th 11:30-22:00, Fr,Sa 11:30-11:00",pizza,,,,,,restaurant,
Red Ash,"303 Colorado Street, Austin, TX, 78701",+15123792906,,https://www.redashgrill.com/,,italian,no,yes,,,,restaurant,
Punch Bowl Social,"522 Congress Avenue, Austin, TX, 78701",,,,,american,,,,,,restaurant,
Wax Myrtle's Club & Pool,"506 San Jacinto Boulevard, Austin, TX, 78701",,,https://www.waxmyrtles.com/,,,,,,,,restaurant,
Gina's on Congress,"314 Congress Avenue, Austin, Texas, 78701",+1 512-991-1819,,https://www.ginasoncongress.com/,Mo-Su 11:00-22:00,french;italian,,,,,,restaurant,
La Piscina Ceviches & Fajitas,"202 West 2nd Street, Austin, TX, 78701",+15126281415,info@lapiscinaaustin.com,https://www.properhotel.com/austin/restaurants-bars/la-piscina/,Mo-Su 11:00-22:00,mexican,,,,,,restaurant,
Austin's Habibi,"817 West 5th Street, Austin, TX, 78703",,,,,kebab,,,,,,restaurant,
Super Burrito,"817 West 5th Street, Austin, TX, 78703",,,,,mexican,,,,,,restaurant,
Odd Duck,"1201 South Lamar Boulevard, Austin, TX, 78704, US",+1-512-433-6521,foh@oddduckaustin.com,https://oddduckaustin.com/,"Mo-Su 17:00-21:00; Fr,Sa 16:45-21:30",,yes,no,no,,,restaurant,
Conscious Cravings,Conscious Cravings,,,,Mo-Su 11:00-20:00,,,,,,,restaurant,
Veracruz All Natural,Veracruz All Natural,,,,Tu-Su 08:00-15:00,mexican,,,,,,restaurant,
Comedor,"501 Colorado Street, Austin, TX, 78701",+15124990977,,https://comedortx.com/,,mexican,,,,,,restaurant,
Jad Mediterranean Halal Grill,Jad Mediterranean Halal Grill,,,http://orderjadsmediterraneanhalalgrillaustin.com/,,,,,,,,restaurant,
Madrasdhaba,Madrasdhaba,,,https://madras-dhaba.business.site/,,indian,,,,,,restaurant,
Hula Hut,Hula Hut,,,,,mexican,yes,,,limited,,restaurant,
Thai Thani,Thai Thani,,,,,thai,,,,,,restaurant,
Irene's,Irene's,,,,We 16:00-22:00; Th 11:00-22:00; Fr 11:00-23:00; Sa 10:00-23:00; Su 10:00-17:00,,,,,,,restaurant,
1972 Pub,"2530 Guadalupe Street, Austin, TX, 78705",+1-512-919-4002,,https://www.1972pub.com/,,,yes,,,,,restaurant,
Phở Tháisơn,"1908 Guadalupe Street, Austin, TX, 78705",,,,We-Mo 11:00-21:00,vietnamese,,,,,,restaurant,
1914 Poke Bowl,"1914 Guadalupe Street, Austin, TX, 78705",,,,Mo-Su 11:00-21:30,,,,,,,restaurant,
China Family,"1914 Guadalupe Street, Austin, TX, 78705",+1-512-284-7671,,https://chinafamilytx.com/,Mo-Th 11:00-21:30; Fr-Su 11:00-22:00,chinese,,,,,,restaurant,
