name,address,phone,email,website,opening_hours,cuisine,outdoor_seating,takeaway,delivery,wheelchair,payment_methods,amenity,shop
Meatos Grill & Bar,Meatos Grill & Bar,,,,,,yes,,,,,restaurant,
הקוסם,הקוסם,+97235252033,,https://saronamarket.co.il/2022/01/30/hakosem/,,middle_eastern;falafel,no,only,,yes,,restaurant,
מיס וי,"16 תובל, רמת גן, 5252204",+972559591601,,https://missv.co.il/,Mo-Th 11:00-23:00; Su 11:00-23:00,,,,,,,restaurant,
Gorkha Kitchen,Gorkha Kitchen,,,,,,,,,,,restaurant,
גרין רול סושי בק,15 אחד העם,+97235245731,,https://thegreenroll.co.il,,japanese;sushi,,,,,,restaurant,
Kapara Mio,105 המלך ג'ורג',+972586614940,,https://www.instagram.com/kaparamio/,"Su-Th 12:30-16:30, 17:00-23:30; Sa 18:00-23:30; ",italian;pasta;salad,,,yes,,,restaurant,
El Mano,El Mano,,,,,,,,,,,restaurant,
Halevantini,170 בן יהודה,+972 36324444,,https://halevantini.co.il,Su-Th 11:00 - 17:00,regional;shawarma;hummus,,,yes,,,restaurant,
הקטן,הקטן,,,,,,,,,,,restaurant,
ליי פו,31 בוגרשוב,,,https://laifu.co.il/,,japanese,,,,,,restaurant,
כשר למהדריז,כשר למהדריז,,,,,italian,,,,,,restaurant,
Olio,Olio,,,,,italian,,,,,,restaurant,
Joseph 'N' Sons,Joseph 'N' Sons,,,,,,,,,,,restaurant,
GoNoodles!,GoNoodles!,,,,,noodle,,,,,,restaurant,
אסתריקה,110 ז'בוטינסקי,03-619-9665,,,Su-Th 12:00-23:00,italian_pizza;pizza,,,,,,restaurant,
חינאווי גריל,"25 קרליבך, תל אביב-יפו",,,,,middle_eastern,no,,yes,,,restaurant,
Shipudi,18 בן גוריון,,,,,kebab,,,,yes,"Cash, Credit Cards, Debit Cards",restaurant,
Frame Chef & Sushi Bar,"38 המסגר, תל אביב-יפו",,,https://frame-sushibar.co.il/,,cafe;sushi;burger,,,,,,restaurant,
פסטיטו,פסטיטו,,,,,pasta,,,,,,restaurant,
Cantina,Cantina,,,,,,yes,,,,,restaurant,
פריז טקסס גבעתיים,פריז טקסס גבעתיים,,,,,burger,,,,,,restaurant,
Jango,"12 הלל הזקן, תל אביב-יפו",+972 3 631 7773,,https://www.jango-telaviv.co.il/,Su-Th 18:00-00:00; Fr-Sa 12:00-00:00,burger;meat,,,,,,restaurant,
Lunel,"72 אברבנאל, תל אביב-יפו",+972 77 980 0339,,,Su-Th 18:00-23:30; Fr-Sa 09:00-23:30,middle_eastern;brasserie,,,,,,restaurant,
Fresh The Market,Fresh The Market,,,,,,,,yes,,,restaurant,
Salt,Salt,,,,,,,,,,,restaurant,
Pizza Hut,"15 ברודצקי, תל אביב יפו",+972 1-700-50-60-70,,https://www.pizzahut.co.il/branch/%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%a8%d7%9e%d7%aa-%d7%90%d7%91%d7%99%d7%91/,"Su-Tu, Th 11:00-23:30; We 11:00-23:00; Fr 11:00-22:30; Sa 11:00-00:00",pizza,yes,yes,yes,,,restaurant,
דבוש,דבוש,,,,,,,,,,,restaurant,
Luciana,109 כצנלסון,,,,,italian,,,,,"Cash, Credit Cards, Debit Cards",restaurant,
שמעיה,שמעיה,,,,,,,,,,,restaurant,
רטרו ביס,רטרו ביס,+972 58 782 4241,,,,regional,,,,,,restaurant,
Radler,"48 נחלת בנימין, תל אביב-יפו",+972 3 728 3830,,https://radlertlv.com/,"Su-Th 19:00-00:00; Fr 12:00-15:00, 18:00-23:00; Sa 12:00-15:00, 19:00-23:00",,,,,,,restaurant,
Trigger Meat & Wine,"21 מונטיפיורי, תל אביב-יפו",+972 3 915 1144,,https://www.trigertlv.co.il,Su-Sa 12:00-23:00,meat,,,yes,,,restaurant,
גשן,"30 נחלת בנימין, תל אביב-יפו",+972 3 560 0766,goshen@ogidek.co.il,https://goshentlv.co.il/,Su-Th 12:00-22:30; Sa (sunset+01:00)+,meat,,,,,,restaurant,
Mirage,"9 יפו, תל אביב-יפו",,,,Su-Sa 08:00-00:00,,yes,,,,,restaurant,
Samui,"6 זבולון, תל אביב-יפו",,,,,thai,,,,,,restaurant,
La Tiger,"9 הרב יצחק ידידיה פרנקל, תל אביב-יפו",+972 3 632 5359,,https://www.latigre.co.il/,Mo-Th 17:00-01:00; Fr-Sa 13:00-01:00,pizza,yes,,,,,restaurant,
Babacim,"44 דרך שלמה, תל אביב-יפו",,,,,turkish,,,,,,restaurant,
Almaz Mendel,"4 הרב יצחק ידידיה פרנקל, תל אביב-יפו",+972 72 393 6452,,https://almazrestaurant.co.il/,Su-Th 12:00-01:00; Fr 11:00-17:00,ethiopian,,,yes,,,restaurant,
נונה,"20 הרצל, תל אביב-יפו",,,,,middle_eastern,,,,,,restaurant,
Nuchi,Nuchi,,,,,,,,,,,restaurant,
מסעדת שמוליק כהן,"146 הרצל, תל אביב",+972 3 681 0222,,https://scrdeli.com/,,,,,yes,,,restaurant,
Cafe Europa,"9 שדרות רוטשילד, תל אביב-יפו",+972 3 525 9987,,,,,,,,,,restaurant,
אייל בפסאג',אייל בפסאג',,,,,,,,,,,restaurant,
Lava,Lava,,,https://www.instagram.com/lavatelaviv/,Su-Tu 18:00-23:00; We-Sa 18:00-24:00,italian,yes,,,,,restaurant,
Greco,Greco,,,,,greek,yes,,,,,restaurant,
שנסקי ברנסקי,"97 אלנבי, תל אביב-יפו",,,,,burger,,,,,,restaurant,
למעלה,"6 שביל המפעל, תל אביב",+972 3 682 3486,lemalafood@gmail.com,,,mexican,,,,,,restaurant,
Koko Neko,"5 פלורנטין, תל אביב-יפו",,,,,ramen;japanese,yes,,,,,restaurant,
תחנת האוכל,"22 נחלת יצחק, תל אביב-יפו",,,,,,,,,,,restaurant,
Beina,"4 טשרניחובסקי, תל אביב-יפו",,,,,french;mediterranean,,,,,,restaurant,
ציפי ובניו,"34 פלורנטין, תל אביב-יפו",,,,,,,,yes,,,restaurant,
אוניגירי-יה,"36 פלורנטין, תל אביב-יפו",,,,,japanese,,,,,,restaurant,
דדה,"16 אוריאל אקוסטה, תל אביב-יפו",+972 54 991 0145,,,"Su-Fr 08:00-02:00, Sa 10:00-02:00",,yes,,,,,restaurant,
Zoko,"94ב יגאל אלון, תל אביב",,,,,,,,,,,restaurant,
PokeShop,"10 הרצל, תל אביב-יפו",+972 3 653 0883,,https://pokeshop.co.il/,Su-Th 11:00-23:00,hawaiian,,yes,,,"Cash, Credit Cards",restaurant,
Kansai,"94 יגאל אלון, תל אביב",+972 3 602 7707,,https://kansai.co.il/telaviv/,Su-Th 11:00-23:00; Sa (sunset+01:00)-23:00,sushi,,,yes,limited,,restaurant,
Chicken Station,"94 יגאל אלון, תל אביב",,,https://www.chickenstation.co.il/,Su-Th 11:00-17:00,,,,,,,restaurant,
Passador,"94 יגאל אלון, תל אביב",+972 3 649 3932,eat@passador.co.il,https://www.passador.co.il/,Su-Th 17:00-23:00; Sa 19:00-23:30,,,,,,,restaurant,
מידל איסט,"94 יגאל אלון, תל אביב",,,,Su-Th 10:00-17:00,middle_eastern,,,,,,restaurant,
גווידו,"34 שדרות דוד בן גוריון, Tel Aviv",,,,Su-Sa 12:00-23:00,italian,,yes,yes,,,restaurant,
Yan,"40 שדרות דוד בן גוריון, Tel Aviv",+972 3 794 3529,,https://www.yansushi.co.il/,Su-Fr 12:00-00:00; Sa 13:00-00:00,sushi,,,yes,limited,,restaurant,
Oshi Oshi,Oshi Oshi,,,,,japanese,,yes,,,,restaurant,
Market Vegan,Market Vegan,+97235525808,,,Su-Th 09:00-21:00,indian;thai;moroccan;persian;french,,,,,,restaurant,
Hummus HaMeshorer,Hummus HaMeshorer,03-687-8635,,,,humus,,,yes,,,restaurant,
Zozobra,"96 החשמונאים, תל אביב-יפו",,,https://zozobra.co.il/,Su-We 12:00-22:00; Th-Sa 12:00-22:30,asian,,,yes,yes,,restaurant,
Sho? - Ukrainian Traditional Food,3 קרליבך,+972586076070,,,Mo-Sa 12:00-23:00,ukrainian,,,,,,restaurant,
Calabria,"29 המלך ג׳ורג׳, תל אביב-יפו",,,,Su-Th 17:00-23:30; Sa 12:00+,italian,,,,,,restaurant,
Gallianno,"17 אברבנאל, תל אביב-יפו",+972 58 470 4555,,,,,yes,,yes,,,restaurant,
Babica,"60 שדרות רוטשילד, תל אביב-יפו",+972 77 303 4050,,,,,,,,,,restaurant,
בית גולדברג,"35 שדרות רוטשילד, תל אביב-יפו",+972 54 909 9269,,,Su-Th 17:00-01:00; Fr 18:00-03:00; Sa 12:00-01:00,,yes,,,,,restaurant,
אלאדין,5 מפרץ שלמה,,,,,,,,,no,,restaurant,
Brooklyn Pizza,"276 דיזנגוף, תל אביב-יפו",+972 3-6877748,,https://www.brooklynpizza.co.il/,,pizza,yes,,,,,restaurant,
אמורה מיו,100 אבן גבירול,,,,,,,,,,,restaurant,
