name,address,phone,email,website,opening_hours,cuisine,outdoor_seating,takeaway,delivery,wheelchair,payment_methods,amenity,shop
Market Place Deli & Restaurant,1102 Lawrence Street,,,,,deli,,,,,,restaurant,
(abeautifullife) Jamaican,(abeautifullife) Jamaican,,,,,,,,,,,restaurant,
Amar Desh Indian Restaurant,Amar Desh Indian Restaurant,,,,,indian,,,,,,restaurant,
9th St Ramen,9th St Ramen,,,,,,,,,,,restaurant,
Amante Pizza & Pasta,Amante Pizza & Pasta,,,,,,,,,,,restaurant,
Asian Box,Asian Box,,,,,,,,,,,restaurant,
Bao Hiroo,Bao Hiroo,,,,,,,,,,,restaurant,
Bar Avalon,Bar Avalon,,,,,,,,,,,restaurant,
Backyard Bowls,Backyard Bowls,,,,,,,,,,,restaurant,
Bacari W Adam?,Bacari W Adam?,,,,,,,,,,,restaurant,
Burro's Breakfast Burritos,Burro's Breakfast Burritos,,,,,,,,,,,restaurant,
Big Mama's & Papa's Pizzeria,Big Mama's & Papa's Pizzeria,,,,,,,,,,,restaurant,
Amazebowls,Amazebowls,,,,,,,,,,,restaurant,
BurgerMan,BurgerMan,,,,,,,,,,,restaurant,
Cena Vegan,Cena Vegan,,,,,,,,,,,restaurant,
Cosa Buona,Cosa Buona,,,,,,,,,,,restaurant,
Doubting Thomas,Doubting Thomas,,,,,,,,,,,restaurant,
DTLA Ramen,DTLA Ramen,,,,,ramen,,,,,,restaurant,
El Caserio,El Caserio,,,,,,,,,,,restaurant,
Funculo,Funculo,,,,,,,,,,,restaurant,
Flore Vegan,2943 Sunset Boulevard,+1 323-953-0611,,http://www.florevegan.com/,,,,,,,,restaurant,
Ganchic,Ganchic,,,,,,,,,,,restaurant,
Gra,Gra,,,,,,,,,,,restaurant,
Hachioji Ramen,US,,,,,,,,,,,restaurant,
Hatch Yakitori,Hatch Yakitori,,,,,yakitori;japanese,,,,,,restaurant,
Harbor House,Harbor House,,,,,,,,,,,restaurant,
Hill Street Bar & Restaurant,Hill Street Bar & Restaurant,,,,,,,,,,,restaurant,
Otomisan Japanese Restaurant,Otomisan Japanese Restaurant,,,,,,,,,,,restaurant,
Today Starts Here,"935 Mei Ling Way, Los Angeles, CA, 90012",,,,,chinese,,,,,,restaurant,
Âu Lạc,Âu Lạc,,,,,,,,,,,restaurant,
Patina,Patina,,,,,,,,,,,restaurant,
Upstage Burger,Upstage Burger,,,,,,,,,,,restaurant,
Kendall's Brasserie,Kendall's Brasserie,,,,,,,,,,,restaurant,
Grand Café,Grand Café,,,,,,,,,,,restaurant,
Noe Restaurant & Bar,Noe Restaurant & Bar,,,,,,,,,,,restaurant,
Noe,Noe,,,,,,,,,,,restaurant,
Planet,Planet,,,,,,,,,,,restaurant,
Los Amigos Taqueria y,Los Amigos Taqueria y,,,,,,,,,,,restaurant,
El Primo Taco Truck,El Primo Taco Truck,,,,,,,,,,,restaurant,
Gus's Drive-In,Gus's Drive-In,,,,,,,,,,,restaurant,
T.G. Express,T.G. Express,,,,,,,,,,,restaurant,
El Burrito Panzon,El Burrito Panzon,,,,,,,,,,,restaurant,
RTR Express,RTR Express,,,,,,,,,,,restaurant,
HiFi Kitchen,HiFi Kitchen,,,,,,,,,,,restaurant,
Pupuseria Menchita,Pupuseria Menchita,,,,,,,,,,,restaurant,
All Day Baby,"3200 West Sunset Boulevard, 90026",+1 323-741-0082,mailto:hey@alldaybabyla.com,https://www.alldaybabyla.com/,Mo-Fr 09:00-16:00; Sa-Su 08:00-16:00,american;burger;breakfast;bakery,,,,,,restaurant,
Rodeo Mexican Grill,Rodeo Mexican Grill,,,,,,,,,,,restaurant,
LA Prime,LA Prime,,,,,,,,,,,restaurant,
Lakeview Bistro,Lakeview Bistro,,,,,,,,,,,restaurant,
Smeraldi’s Restaurant,Smeraldi’s Restaurant,,,,,,,,,,,restaurant,
Redwood Bar and Grill,"316 West 2nd Street, Los Angeles, CA, 90012",+1-213-680-2600,info@theredwoodbar.com,http://theredwoodbar.com/,Mo-Su 11:00-02:00,,,,,,,restaurant,
Be U - Vietnamese Street Food & Comfort Food,"557 Hoover Street, Los Angeles, CA, 90004",,,,,vietnamese,,,,,,restaurant,
Noypiz Bar and Grill,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,filipino,,,,,,restaurant,
Smile Hot Dog,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,,,,,,,restaurant,
Uji Time,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,,,,,,,restaurant,
Utsuwa No Yakata,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,,,,,,,restaurant,
Pho Shop,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,,,,,,,restaurant,
Manna Korean BBQ,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,korean,,,,,,restaurant,
Sushi Go 55,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,sushi,,,,,,restaurant,
Izakaya Bizan,"333 South Alameda Street, Los Angeles, CA, 90013",,,https://www.izakayabizan.com/,,japanese,,,,,,restaurant,
Hana lchimonme,"333 South Alameda Street, Los Angeles, CA, 90013",,,https://www.hanaichimonmeusa.com/,,,,,,,,restaurant,
Tsurumaru Udon,"333 South Alameda Street, Los Angeles, CA, 90013",,,https://tsurumaruudon.com/,,japanese,,,,,,restaurant,
Oh My Poki,"333 South Alameda Street, Los Angeles, CA, 90013",,,,,hawaiian,,,,,,restaurant,
The Mermaid,The Mermaid,,,,,,,,,,,restaurant,
Men Oh Tokushima Ramen,Men Oh Tokushima Ramen,,,,,japanese,,,,,,restaurant,
DISTRICT,700 West 7th Street,,,https://www.districtdtla.com/,,,,,,,,restaurant,
Spitz - Little Tokyo,"371 East 2nd Street, Los Angeles, CA, 90012",213-613-0101,,https://spitz-restaurant.com/,Su-Th 11:00-23:00; Fr-Sa 11:00-01:00,mediterranean,,,,,,restaurant,
Chinchikurin,Chinchikurin,,,,"We,Th,Su,Mo 11:30-21:00; Fr,Sa 11:30-22:00",japanese;okonomiyaki,,,,,,restaurant,
Won Kok Restaurant,210 Alpine Street,+1 213-613-0700,,,,,,,,,"Cash, Credit Cards, Debit Cards",restaurant,
Chinese Street Food,Chinese Street Food,,,,,chinese,,,,,,restaurant,
My Thai Kitchen,"3407 W 6th St, Los Angeles, CA, 90020",+1-213-738-8849,,https://www.mythailosangeles.com,Tu-Su 11:00-21:30,thai,,,,,,restaurant,
Proper Pizza and Pasta,Proper Pizza and Pasta,,,,,pizza;italian,,,,,,restaurant,
El Verado Bakery,El Verado Bakery,,,,,bakery,,,,,,restaurant,
Boba Time,Boba Time,,,,,,,,,,,restaurant,
Pearl River Deli,"935 Mei Ling Way, Los Angeles, CA, 90012",+12133311696,,https://pearlriverdeli.com/,We-Sa 17:00-21:00,chinese,,,,,,restaurant,
San Salvador Restaurant,"1828 South Vermont Avenue, Los Angeles, CA, 90006",,,,,,,,,,,restaurant,
Park's BBQ,"955 South Vermont Avenue, Los Angeles, CA, 90006",+12133801717,,https://www.parksbbq.com/,,korean,,,,,,restaurant,
Quarter Sheets Pizza,"1305 Portia Street, 90026",+1 424-543-4970,,,"Th 17:00-21:00; Fr, Sa 12:00-15:00, 17:00-20:00; Su 12:00-18:00",pizza,,,,,,restaurant,
L & E Oyster Bar,"1637 Silver Lake Boulevard, Los Angeles, CA, 90026",+13236602255,,https://leoysterbar.com,Mo-Su 17:00-22:00,seafood,,,,,,restaurant,
Pine and Crane DTLA,1120 South Grand Avenue,(213) 536-5292,,https://www.pineandcrane.com/dtla,,taiwanese,yes,,,,,restaurant,
California Kabob Kitchen,California Kabob Kitchen,,,,,kebab,no,,,,,restaurant,
Ondal seafood,Ondal seafood,+1 213 382 8844,,https://www.ondalseafood.com/,,korean;seafood,,,,,,restaurant,
Monty's Good Burger,"1533 Sunset Boulevard, Los Angeles, CA, 90026",+1 213-915-0257,,https://montysgoodburger.com/locations/echo-park-los-angeles,Su-We 11:00-23:00; Th-Sa 11:00-00:00,burger,,,,,,restaurant,
Azay,"226 East 1st Street, Los Angeles, CA, 90012",2136283431,,https://www.azaylittletokyo.com/,"Tu- Fr 11:00-13:30; Sa-Su 9:00-13:30; Th-Sa, 17:30-21:30",japanese;french,,,,,,restaurant,
Roll Spot,Roll Spot,,,,,sushi,,,,,,restaurant,
Bak's Kitchen,Bak's Kitchen,,,http://bakskitchen.com,,asian,,,,,,restaurant,
Oomasa,Oomasa,,,,"We,Th,Su,Mo 11:30-21:00; Fr,Sa 11:30-22:00",japanese,,,,,,restaurant,
TOT Little Tokyo,TOT Little Tokyo,,,,,japanese,,,,,,restaurant,
Kouraku,Kouraku,,,,"Su-Th 11:30-24:00, Fr,Sa 11:30-02:00",japanese,,,,,,restaurant,
Korea BBQ House,Korea BBQ House,,,,,korean,,,,,,restaurant,
Rice and Nori,Rice and Nori,,,,,japanese,,,,,,restaurant,
Kushi Shabu,Kushi Shabu,,,,,japanese,,,,,,restaurant,
Mastro's,Mastro's,,,,,,,,,,,restaurant,
Rockbird,"2213 Sunset Boulevard, 90026",3235226322,,https://www.rockbirdla.com/,We-Su 11:00-20:45,chicken,,,,,,restaurant,
Amboy Quality Meats & Delicious Burgers,"727 North Broadway, Los Angeles, CA, 90012",2139358188,orders@amboyqualitymeatsanddeliciousburgers.com,https://amboyqualitymeatsanddeliciousburgers.com/,Tu-Su 09:00-15:00,burger,,,,,,restaurant,
Daybird,"240 North Virgil Avenue, 90004",,,https://www.daybirdla.com,We-Su 12:00-18:30,chicken;sandwich,,,,,,restaurant,
Inka Wasi,Inka Wasi,,,,,peruvian,,,,,,restaurant,
HH Brazilian Steakhouse,HH Brazilian Steakhouse,,,,,steak_house;brazilian,,,,,,restaurant,
Gyu-Kaku,Gyu-Kaku,,,,"Su-Th 11:30-22:30, Fr,Sa 11:30-02:00",japanese;barbecue,,,,,,restaurant,
Pizza Italia,Pizza Italia,,,,,pizza,,,,,,restaurant,
Corleone Pizza,Corleone Pizza,,,,,pizza,,,,,,restaurant,
Mikaza,Mikaza,,,,,sushi,,,,,,restaurant,
Mrs. Fish,Mrs. Fish,,,,"Tu-Th 17:00-23:00, Fr 17:00-24:00, Sa 16:00-24:00",sushi,,,,,,restaurant,
Authentica Comida Mexicana,"433 South Los Angeles Street, 90013",,,,Mo-Su 08:00-16:00,mexican,,,,,,restaurant,
Botanica Restaurant & Market,"1620 Silver Lake Boulevard, Los Angeles, CA, 90026",+1-323-522-6106,hello@botanicarestaurant.com,https://botanicarestaurant.com,,,yes,,,,,restaurant,grocery
Intercrew,Intercrew,,,,,,,,,,,restaurant,
Truly LA,Truly LA,,,,,,,,,,,restaurant,
Tenno,Tenno,,,,,sushi,,,,,,restaurant,
Sushi Gala,Sushi Gala,,,,,sushi,,,,,,restaurant,
Katsuya,Katsuya,,,,,japanese,,,,,,restaurant,
Sol Agave,800 West Olympic Boulevard,+1 213-536-5287,,https://www.solagave.com/los-angeles,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 10:00-23:00; Su 10:00-22:00,mexican,,,,yes,"Cash, Credit Cards, Debit Cards",restaurant,
Fleming's,Fleming's,,,,,steak_house,,,,,,restaurant,
Fixins Soul Kitchen,Fixins Soul Kitchen,,,,,american;southern,,,,,,restaurant,
Savoca,Savoca,,,,,,,,,,,restaurant,
Sakana Sushi,"898 South Olive Street, 90015",,,,,sushi,,,,,,restaurant,
The Boil Daddy,"1225 East Washington Boulevard, Los Angeles",,,,,seafood,,,,,,restaurant,
Golden Tree,Golden Tree,,,,"Mo-Fr 11:00-15:00,17:00-24:00, Sa,Su 11:00-24:00",chinese,,,,yes,"Credit Cards, Debit Cards",restaurant,
Angel's Tacos,Angel's Tacos,,,,"Su, Tu-Th 16:30-00:00; Fr-Sa 16:30-01:00",mexican,,,,,,restaurant,
Pizzeria Bianca,Pizzeria Bianca,,,,,pizza,,,,,,restaurant,
Rappahannock Oyster Bar,Rappahannock Oyster Bar,,,,,seafood,,,,,,restaurant,
Simply Salad,Simply Salad,,,,,salad,,,,,,restaurant,
Mitsury Sushi & Grill,Mitsury Sushi & Grill,,,,,sushi,,,,,,restaurant,
April 90 Something,"2703 Sunset Boulevard, 90026",+1 213-483-2105,,https://april90something.com/,Mo 17:00-22:00; Tu-Su 12:00-22:00,thai,,,,,,restaurant,
Pijja Palace,2711 West Sunset Boulevard,,,https://www.pijjapalace.com/,"Mo-Tu off; We-Th,Su 17:00-21:30; Fr-Sa 17:00-22:30",pizza;indian,,,,,,restaurant,
De Buena Planta,"2815 W Sunset Blvd, 90026",+1 323-426-9023,,https://www.debuenaplanta.us/,"Mo-Th,Su 16:00-24:00; Fr-Sa 16:00-02:00",mexican,,,,,,restaurant,
Same Same Thai,2835 W Sunset Blvd,+1 213-273-8424,mailto:hello@samesamethai.com,https://www.samesamethai.com/,17:00-22:00,thai,,,,,,restaurant,
Spoon and Pork,"3131 West Sunset Boulevard, 90026",+1 323-922-6061,,https://www.spoonandpork.com/,"Mo off; Tu-Su 12:00-15:00,17:00-21:00",filipino,,,,,,restaurant,
Fat Dragon,3500 West Sunset Boulevard,+1 323-667-9193,,https://fatdragonla.com/,Mo-Fr 17:00-22:00; Sa-Su 11:30-22:00,chinese,,,,,,restaurant,
Kato,"777 South Alameda Street, Los Angeles, CA, 90021",+1-213-797-5770,,https://www.katorestaurant.com/,,,,,,,,restaurant,
Hayato,"1320 East 7th Street, Los Angeles, CA, 90021",,,https://hayatorestaurant.com/,,japanese,,,,,,restaurant,
Al & Bea's Mexican Food,"2025 East 1st Street, Los Angeles, CA, 90033",+1 (323) 267-8810,,,Tu-Sa 10:00-19:00,mexican,,,,,,restaurant,
King Taco,"2400 East Cesar E Chavez Avenue, Los Angeles, CA, 90033",+1 (323) 264-3940,,https://kingtaco.com/,Su-Th 8:30-24:00; Fr-Sa 8:30-3:00,mexican,,,,,,restaurant,
Shekarchi Bar & Grill,"920 South Olive Street, 90015",(213) 892-8535,,https://shekarchirestaurant.com/,,mediterranean,,,,,,restaurant,
The Art Room,"908 South Olive Street, 90015",(213) 669-6100,,http://artroomdtla.com,,,,,,,,restaurant,
Tamon Restaurant,"328 East 1st Street, Los Angeles, CA, 90012",2136177839,,https://group.bishamon-ten.com/tamon/,,japanese;sushi,,,,,,restaurant,
East Garden Restaurant,750 North Hill Street,+1 213-262-0723,,http://www.east-garden-restaurant.com/,08:30-21:00,chinese,,,,,"Cash, Credit Cards, Debit Cards",restaurant,
Cabra,Cabra,,,,,peruvian,,,,,,restaurant,
Moonlark's Dinette,Moonlark's Dinette,,,,,,,,,,,restaurant,
Cara Cara,Cara Cara,,,,,,,,,,,restaurant,
Caldo Verde,Caldo Verde,,,,,,,,,,,restaurant,
Kombu Sushi,300 Santa Fe Avenue,+1 323-663-1048,,https://kombula.com,12:00-21:00,japanese;sushi,no,yes,,,"Cash, Credit Cards, Debit Cards",restaurant,
Don Lino's,"3525 West 3rd Street, CA, 90020",,,,,mexican,,,,,,restaurant,
Biriyani Kabob House,"3525 West 3rd Street, Little Bangladesh, CA, 90020",,,,,kebab;bangladeshi;indian;pakistani,,,,,,restaurant,
Lokals Only Community Kitchen,"635 North Broadway, 90039",,,https://marianainla.com/2021/09/27/meet-jamie-sameshima-co-owner-of-lokels-only-chinatown/,,curry;regional;turkish,,,,,,restaurant,
Lokals Only,"635 North Broadway, 99039",,,https://marianainla.com/2021/09/27/meet-jamie-sameshima-co-owner-of-lokels-only-chinatown/,,american;curry;turkish,,,,,,restaurant,
Rikas,"3553 West 3rd Street, Little Bangladesh, CA, 90020",,,,,peruvian,,,,,,restaurant,
Emanuel,"3555 West 3rd Street, Little Bangladesh, CA, 90020",,,,,salvadoran,,,,,,restaurant,
Fratelli's,"3557 West 3rd Street, Little Bangladesh, CA, 90020",,,,,pizza,,,,,,restaurant,
Bagnet Tea House,Bagnet Tea House,,,,,filipino,,,,,,restaurant,
Manila Sunset,Manila Sunset,,,,,,,,,,,restaurant,
Las Flautas,Las Flautas,,,,,mexican,,,,,,restaurant,
El 7 Mares,El 7 Mares,,,,,seafood,,,,,,restaurant,
Don Chuy,Don Chuy,,,,,mexican,,,,,,restaurant,
Birrieria Nochistlan Zac,Birrieria Nochistlan Zac,,,,,mexican,,,,,,restaurant,
Kimbap Paradise,Kimbap Paradise,,,,"Mo-Fr 10:00-02:00, Sa 07:00-02:00, Su 07:00-23:00",korean,,,,,,restaurant,
Fathers Office,905 East 2nd Street,+1 310-736-2224,,https://fathersoffice.com/location/downtown-la/,Mo-Tu off; We-Th 17:00-22:00; Fr-Sa 17:00-23:00; Su 16:00-22:00,burger;american,,,,yes,"Cash, Credit Cards, Debit Cards",restaurant,
De La Nonna,De La Nonna,,,,,italian,,,,,,restaurant,
Los Burritos Home Made Mexican Food,"1312 Echo Park Avenue, 90026",+1 213-977-9102,,https://www.losburritostheoriginal.com/echo-park,10:00-21:00,mexican,,,,,,restaurant,
Lonely Oyster,1320 Echo Park Avenue,+1 213-221-7615,,https://thelonelyoyster.com/,"Mo,Su 12:00-24:00; Tu-Sa 12:00-02:00",,,,,,,restaurant,
Génesis Restaurante & Pupuseria,Génesis Restaurante & Pupuseria,,,,,,,,,,,restaurant,
Five Star Chinese Food,Five Star Chinese Food,(323) 276-1269,,,,chinese,,,,,,restaurant,
Little Rodeo Mexican Restaurant,"3500 N Broadway, Los Angeles, CA, 90031",(323) 221-2801,,https://www.rodeomexicangrill.com/order-online,,mexican,,,,,,restaurant,
Go! Pocha,"401 South Vermont Avenue, 90020",,,,Mo-Su 17:00-02:00,korean,,,,,,restaurant,
California Hot Chicken,"3335 South Figueroa Street, 90007",+12135365194,,http://californiahotchicken.square.site,Mo-Su 12:00-00:00,chicken,,,,,,restaurant,
Blaze Pizza,"3335 South Figueroa Street, 90007",+12138142485,,https://locations.blazepizza.com/ca/los-angeles/3335-s.-figueroa-st.?,Mo-Su 11:00-21:00,pizza,,,,,,restaurant,
The Village Mart & Deli,"2200 North Soto Street, Los Angeles, CA, 90032",(323) 227-1665,,https://thevillagemartdeli.com,Mo-Fr 07:00-18:00; Sa 8:00-15:00,sandwich,yes,,yes,,,restaurant,
Roberto's Family Restaurant,"3112 North Broadway, Los Angeles, CA, 90031",,,,,mexican,,,,,,restaurant,
El Huarachito,"3010 North Broadway, Los Angeles, CA, 90031",(323) 223-0476,,http://www.elhuarachito.com/,Mo-Su 07:00-15:00,mexican,,,,,,restaurant,
Maracas Cafe & Catering,"3300 North Broadway, Los Angeles, CA, 90031",(323) 225-0506,,https://maracascatering.com/,Mo-Su 07:00-15:00,mexican,,,,,,restaurant,
Kailey's Restaurant Salvadorean & Mexican Food,"3600 North Broadway, Los Angeles, CA, 90031",(323) 343-9320,,http://kaileysrestaurant.com/,Su-Mo 10:00-18:00; We-Sa 10:00-18:00,mexican;salvadorean,,,,,,restaurant,
kodō,710 South Santa Fe Avenue,+1 213-302-8010,,https://kodo.la,"We-Su 11:00-14:30, 17:30-23:00",japanese,,,,yes,"Cash, Credit Cards, Debit Cards",restaurant,
Brooklyn Ave Pizza Co,"2706 East Cesar E Chavez Avenue, Los Angeles, CA, 90033",+1-323-968-1106,,https://brooklynavepizzaco.com/,"Fr-Su 11:00-23:00,Tu-Th 11:00-22:00",pizza,,,,,,restaurant,
Santa Cecilia Restaurant,"1707 Pleasant Avenue, Los Angeles, CA, 90033",+1-323-980-0716,,,08:00-18:00,mexican,,,,,,restaurant,
X'tiosu Kitchen,"923 Forest Avenue, Los Angeles, CA, 90033",+1-323-526-8844,,,Su 11:30-18:00; Tu-Sa 11:30-19:00,mediterranean,,,,,,restaurant,
Rosemary Grill,90014,+18557452262,,https://rosemary-grill.com/,Mo-Su 10:30-22:00,mediterranean,,,,,,restaurant,
Patxi's Pizza,"3317 North Mission Road, Los Angeles, CA, 90031",+1-562-378-7354,,https://patxispizza.com/location/los-angeles,Fr-Sa 11:00-21:00; Su-Th 11:00-20:00,pizza,no,only,yes,,,restaurant,
Dan Sung Sa,3317 West 6th Street,,,,,korean,,,,,,restaurant,
Seongbukdong,3303 West 6th Street,,,,,korean,,,,,,restaurant,
Bruxie,"3201 South Hoover Street, Los Angeles, CA, 90089",,,https://www.bruxie.com/,Mo-Su 08:00-22:00,chicken,,,,,,restaurant,
Cali Chilli Kitchen and Bar,Cali Chilli Kitchen and Bar,,,,,,,,,,,restaurant,
Open Market,3339 Wilshire Boulevard,+1 212-232-3851,,https://openmarket.la,Mo-Fr 08:00-17:00; Sa-Su 08:00-15:00,sandwich;breakfast,,,,yes,"Cash, Credit Cards, Debit Cards",restaurant,
Levant,Levant,,,,Tu-Sa 10:00-22:00; Su 10:00-15:00,,,,,,,restaurant,
Bo Daddy's BBQ,"1415 South Hill Street, Los Angeles, CA, 90015",+12135365210,,https://www.bodaddys.com/,We-Su 11:30-18:30,barbecue,,yes,yes,,,restaurant,
Trattoria 25,"2501 South Santa Fe Avenue, Vernon, CA",+1-323-744–2563,,https://www.trattoria25.com/,,italian,,,,,,restaurant,
Flamebachi,Flamebachi,,,,,,,,,,,restaurant,
Combo A,Combo A,,,,,asian,,,,,,restaurant,
Northern Cafe,2904 South Figueroa Street,+12137419050,,https://www.northerncafe.us/,"Mo-Sa 11:00-23:00, Su 11:00-21:30",chinese,,,,,,restaurant,
Ono Hawaiian BBQ,3010 South Figueroa Street,+12137459888,,https://www.onohawaiianbbq.com/,Mo-Su 10:00-24:00,barbecue;hawaiian,,,,,,restaurant,
Viztango Cafe,3017 South Figueroa Street,+12137458050,,http://www.viztangocafefig.com/,"Mo-We 11:00-20:00, Th 11:00-20:30, Fr-Sa 11:00-21:00",italian,,,,,,restaurant,
Momota Ramen House,3019 South Figueroa Street,+12139735488,,,"Mo-Th 11:30-21:30, Fr-Su 11:30-22:00",ramen;japanese,,,,,,restaurant,
Happy Taco,"1309 Hoover Street, Los Angeles, CA, 90006, US",+1 213-352-9313,,https://happytaco1.com,08:00-23:00,mexican,,,08:00-21:30,,,restaurant,
ABC Seafood,205 Ord Street,+1 213-680-2887,,http://www.abc-seafood-restaurant.com/,,chinese,,,,,"Cash, Credit Cards, Debit Cards",restaurant,
Mama Lu's Dumpling House,Mama Lu's Dumpling House,,,,,chinese,,,,,,restaurant,
Phoenix Inn Chinese Cuisine,Phoenix Inn Chinese Cuisine,,,,,chinese,,,,,,restaurant,
Saigon Deli,Saigon Deli,,,,,vietnamese,,,,,,restaurant,
Zinc Market & Cafe,"580 Mateo Street, Los Angeles, CA, 90013",,,,,,,,,,,restaurant,
Detroit Vesey's,"2028 East 7th Street, Los Angeles, CA, 90021",+1 213-278-0098,,https://www.detroitveseys.com/,,coffee_shop;burger;sandwich;chicken;ice_cream,,,,,,restaurant,
Bike Shed Moto Co.,Bike Shed Moto Co.,,,,,,,,,,,restaurant,
Denny's,Denny's,,,,24/7,american,yes,yes,,yes,,restaurant,
Guisado's,"2100 Cesar E Chavez Avenue, Los Angeles, 90013",,,http://www.guisados.co/,,mexican,,,,,,restaurant,
Bahia Ensenada,"2605 East Cesar E Chavez Avenue, Los Angeles, CA, 90033, US",,,,09:00-17:00,mexican,,yes,no,,,restaurant,
Natural Selection,"646 South Main Street, Los Angeles, 90014",,,,,,,,,,,restaurant,
Rodeo Mexican Grill,"1721 West Sunset Boulevard, Los Angeles, CA, 90026",+1 213-483-8311,,https://rodeomexicangrill.com,"Mo-Th,Su 08:30-21:00; Fr-Sa 08:30-22:00",breakfast;burger;sandwich;mexican,,yes,,,,restaurant,
Leela Thai,Leela Thai,,,,,thai,,yes,,,,restaurant,
Mariscos 4 Vientos,Mariscos 4 Vientos,,,,,mexican;seafood,,,,,,restaurant,
Soowon Galbi,Soowon Galbi,,,,,,,,,,,restaurant,
Puertos Del Pacifico,"1240 Soto Street, los angeles, 90023",3232620203,,http://www.puertosdelpacifico.net,Mo-Th 10:00-22:00; Fr-Su 10:00-12:00,mexican,,,,yes,,restaurant,
Urth Cafe,"459 South Hewitt Street, Los Angeles, CA, 90013, US",,,,,,,,,,,restaurant,
Catch 21 Seafood,"441 Central Avenue, Los Angeles, 90013, US",(213) 485-1614,,,,seafood,,,,,,restaurant,
Sonagi Korean BBQ,Sonagi Korean BBQ,,,,,korean,,,,,,restaurant,
Yengmani,Yengmani,,,,,,,,,,,restaurant,
TGI Korean BBQ,"2585 West Olympic Boulevard, Los Angeles, CA, 90006",+12133757066,,,,korean,,,,,,restaurant,
The Dragon Restaurant,The Dragon Restaurant,,,,,,,,,,,restaurant,
Rain,Rain,,,,,,,,,,,restaurant,
Fisherman's Outlet,Fisherman's Outlet,,,,,,,,,,,restaurant,
Maccheroni Republic,"332 South Broadway, Los Angeles, CA, 90013",,,https://www.maccheronirepublic.com/,,pasta,,,,,,restaurant,
Chaya,Chaya,,,,,,,,,,,restaurant,
Kiku Teriyaki,Kiku Teriyaki,,,,,,,,,,,restaurant,
Q,"521 West 7th Street, Los Angeles, CA, 90014",213.225.6285,,,"Tu-Fr 12:00-13:30, Tu-Sa 18:00-21:00",sushi,,,,,,restaurant,
Hill Grill,"1061 Hill Street, Los Angeles, CA, 90015",2135365779,,http://hillgrilldtla.com/,"Mo-Tu 08:00-18:00,We-Fr 08:00-21:00,Sa-Su 10:00-18:00",american;burger;mexican;sandwich;breakfast;lunch;fast_food;salad,,yes,yes,,,restaurant,
DAMA,"612 East 11th Street, Los Angeles, CA, 90015",,,,,latin_american;bar,,,,,,restaurant,
Taco House 3,Taco House 3,,,,,,,,,,,restaurant,
Edmondson Faculty Center,Edmondson Faculty Center,,,https://www.theedmondson.com/,,,,,,,,restaurant,
King Taco (addition),"1118 Cypress Avenue, Los Angeles, CA, 90065",,,,,mexican,,,,,,restaurant,
IHOP,IHOP,,,,,breakfast;pancake,,,,,,restaurant,
Dino's Burgers,"2817 North Main Street, Los Angeles, CA, 90031",,,,,,,,,,,restaurant,
Maya's Restaurant,"200 South Ave 19, Los Angeles, CA, 90031",,,,,mexican,,,,,,restaurant,
Golden Dragon Restaurant,Golden Dragon Restaurant,,,,,chinese,,,,,,restaurant,
King Cole Pizza,King Cole Pizza,,,,,pizza,,,,,,restaurant,
Cemitas Poblanas Juquilita,"532 S Lorena St, Los Angeles, CA, 90063",323-261-0390,,https://www.cemitaspoblanasjuquilita.com/,Mo-Sa 10:00-22:00; Su 10:00-21:00,mexican,yes,yes,no,,,restaurant,
Traxx,Traxx,,,,Mo-Fr 11:00-20:00; Sa 11:30-16:00,,,,,,,restaurant,
Drago,Drago,,,,,,,,,,,restaurant,
Taix,1911 Sunset Boulevard,+1 213-484-1265,,http://taixfrench.com/,"Mo-Tu off; We-Th,Su 17:00-22:00; Fr-Sa 17:00-23:00",french,,,,,,restaurant,
Jemps Burgers,Jemps Burgers,,,,,,,,,,,restaurant,
Chicas Tacos,Chicas Tacos,,,,,,,,,,,restaurant,
Abernethy's,Abernethy's,,,,Mo-Sa 17:00-20:00,,,,,,,restaurant,
Pulgarcito,"2500 West Pico Boulevard, Los Angeles, CA, 90006",,,,,salvadoran,,,,,,restaurant,
천하만두 Dumpling House,"3252 West 3rd Street, CA, 90020",,,,,korean,,,,,,restaurant,
La Morenita Oaxaqueña,"3550 West 3rd Street, Little Bangladesh, CA, 90020",,,,,oaxacan,,,,,,restaurant,
Hawaiian B.B.Q. House,"3552 West 3rd Street, Little Bangladesh, CA, 90020",,,,,hawaiian,,,,,,restaurant,
