name,address,phone,email,website,opening_hours,cuisine,outdoor_seating,takeaway,delivery,wheelchair,payment_methods,amenity,shop
KFC,"2801 West Olympic Boulevard, Los Angeles, CA, 90006",,,https://locations.kfc.com/ca/los-angeles/2801-west-olympic-boulevard/,10:00-23:00,chicken,,yes,,,,fast_food,
Champion Donuts,"3209 N Broadway, Lincoln Heights, CA, 90031",,,,,donut,,,,,,fast_food,
Subway,"3335 South Figueroa Street, 90007",,,https://restaurants.subway.com/united-states/ca/los-angeles/3335-s-figueroa-street,Mo-Su 08:00-23:00,sandwich,,yes,,,,fast_food,
Viva Tacos La Estrella,"3733 N. Mission Rd., Los Angeles, CA, 90031",(323) 225-1148,tacos_estrella@icloud.com,https://laestrella-243479.square.site/,Mo-Sa 10:00-20:00; Su 10:00-19:00,mexican,,,,,,fast_food,
Pioneer Chicken,"904 South Soto Street, Los Angeles, CA, 90023",+1-323-262-4562,,https://pioneerchickenla.com/,10:00-21:00,burger,,,,,,fast_food,
Highland Tamalezzz,"3031 North Broadway, Los Angeles, CA, 90031",,,,Su-Sa 07:00-09:00,mexican;tamales,,,,,,fast_food,
The Habit Burger Grill (Habit Burger Grill),The Habit Burger Grill (Habit Burger Grill),,,,,,,,,,,fast_food,
ABC Chinese Fast Food,ABC Chinese Fast Food,,,,,chinese,,,,,,fast_food,
Braazo Pizza,Braazo Pizza,,,,,pizza,,,,,,fast_food,
Alibrijes Mexican Grill,Alibrijes Mexican Grill,,,,,mexican,,,,,,fast_food,
Carl's Jr.,Carl's Jr.,,,,,burger,,yes,,,,fast_food,
Sputnuts Donuts,3001 South Figueroa Street,+12137490678,,http://www.spudnutshop.com/,24/7,donut,,,,,,fast_food,
Yoshinoya,3021 South Figueroa Street,+12137493196,,https://www.yoshinoyaamerica.com/,"Su-Fr 10:00-26:00, Sa 11:00-26:00",beef_bowl,,yes,,,,fast_food,
My Dung Sandwich,My Dung Sandwich,,,,,sandwich,,,,,,fast_food,
McDonald's,"690 Alameda Street, Los Angeles, CA, 90021",+1 213-489-1989,,https://www.mcdonalds.com/us/en-us/location/18368.html,05:30-18:00,burger,,yes,,,,fast_food,
Burger King,"700 Cesar Chavez Avenue, Los Angeles, CA, 90012-2103",+1 213-626-0152,,https://www.bk.com/store-locator/store/restaurant_6458,Mo-Sa 06:00-20:00; Su 07:00-20:00,burger,,yes,yes,,,fast_food,
Tacos Mexico,"913 South Broadway, Los Angeles, CA, 90013;90015",,,https://www.tacosmexico.com/;tacosmexico.com,,mexican,,,,,,fast_food,
Farmer Boys,"Los Angeles, CA",,,,,burger,,yes,,,,fast_food,
McDonald's,"1660 Venice Boulevard, Los Angeles, CA, 90006",+1 323-733-8697,,https://www.mcdonalds.com/us/en-us/location/25642.html,05:00-23:00,burger,,yes,,,,fast_food,
Panda Express,Panda Express,,,,,chinese,,yes,,,,fast_food,
Jack in the Box,"2921 South Figueroa Street, Los Angeles, CA, 90007",+1 213-745-5530,,https://locations.jackinthebox.com/us/ca/los-angeles/2921-s-figueroa-st,,burger,,yes,,,,fast_food,
Taco Bell,"103 South Rampart Boulevard, Los Angeles, CA, 90057",+12133869012,,https://locations.tacobell.com/ca/los-angeles/103-s-rampart-blvd.html?,Mo-Fr 07:00-04:00,tex-mex,,yes,,,,fast_food,
El Pollo Loco,"330 North Alvarado Street, Los Angeles, CA, 90026",+1-213-353-0084,,https://restaurants.elpolloloco.com/ca/los-angeles/330-n-alvarado-st,Mo-Su 09:30-23:00,mexican,,yes,yes,,,fast_food,
Popeyes,"2532 South Figueroa Street, Los Angeles, CA, 90007",+1 213-261-6658,,https://www.popeyes.com/store-locator/store/restaurant_81905,10:00-22:00,chicken,,yes,yes,,,fast_food,
McDonald's,"201 West Washington Boulevard, CA, 90007, US",+1 213-746-0525,,https://www.mcdonalds.com/us/en-us/location/ca/los-angeles/201-w-washington-blvd/6688.html,Mo-Su 05:30-19:00,burger,,yes,,,,fast_food,
King Taco,Los Angeles,,,,,mexican,,yes,,,,fast_food,
McDonald's,"6345 Wilshire Boulevard, Los Angeles, CA, 90017",+1 213-483-8702,,https://www.mcdonalds.com/us/en-us/location/25706.html,07:00-22:00,burger,,yes,,,,fast_food,
McDonald's,"2020 West Olympic Boulevard, Los Angeles, CA, 90006",+1 213-536-4573,,https://www.mcdonalds.com/us/en-us/location/4589.html,07:00-21:00,burger,,yes,,,,fast_food,
Joe K's,Joe K's,,,,,,,,,,,fast_food,
Jack in the Box,"1335 South Soto Street, Los Angeles, CA, 90023",+1 323-263-1450,,https://locations.jackinthebox.com/us/ca/los-angeles/1335-s-soto-st,,burger,,yes,,,,fast_food,
Carl's Jr.,"1751 South Soto Street, Los Angeles, CA, 90023",+1 323-264-4232,,https://locations.carlsjr.com/ca/los-angeles/1751-s-soto-st,,burger,,yes,,,,fast_food,
McDonald's,"1210 South Soto Street, Los Angeles, CA, 90023-2616, US",+1 323-267-1717,,https://www.mcdonalds.com/us/en-us/location/4844.html,04:30-20:00,burger,,yes,,,,fast_food,
Yoshinoya,"Los Angeles, CA",,,,,beef_bowl,,yes,,,,fast_food,
Tacos el Hermanos,Los Angeles,,,,,mexican,,,,,,fast_food,
Jack in the Box,"1415 South Alameda Street, Los Angeles, CA, 90021",+1 213-746-8827,,https://locations.jackinthebox.com/us/ca/los-angeles/1415-s-alameda-st,,burger,,yes,,,,fast_food,
McDonald's,McDonald's,,,https://www.mcdonalds.com/us/en-us/location/ca/los-angeles/1310-e-olympic-blvd/7037.html,,burger,,yes,,,,fast_food,
El Pollo Loco,"2000 Cesar E Chavez Avenue, Los Angeles, CA, 90033",+1-323-265-0179,,https://restaurants.elpolloloco.com/ca/los-angeles/2000-cesar-e-chavez-ave,Mo-Su 10:00-21:00,mexican,,yes,,,,fast_food,
Carl's Jr.,"2320 East 4th Street, Los Angeles, CA, 90033",+1 323-262-2603,,https://locations.carlsjr.com/ca/los-angeles/2320-e-4th-st,,burger,,yes,,,,fast_food,
Fosters Freeze,"2704 Whittier Boulevard, Los Angeles, CA, 90023",,,,,burger;ice_cream,,yes,,,,fast_food,
Cypress Best Burgers,Cypress Best Burgers,,,,,burger,,,,,,fast_food,
McDonald's,"2224 North Figueroa Street, Los Angeles, CA, 90065",+1 323-223-3659,,https://www.mcdonalds.com/us/en-us/location/11377.html,05:00-19:00,burger,,yes,,,,fast_food,
McDonald's,"1716 Marengo Street, Los Angeles, CA, 90033-1315",+1 323-221-4980,,https://www.mcdonalds.com/us/en-us/location/1304.html,05:00-22:00,burger,,yes,,,,fast_food,
King Taco,"1118 Cypress Avenue, Los Angeles, CA, 90065",(323) 223-2595,,https://kingtaco.com/,,mexican,,yes,,,,fast_food,
Tacos Chapalita,Tacos Chapalita,,,,,,,,,,,fast_food,
Jack in the Box,"2701 East Cesar East Chavez Avenue, Los Angeles, CA, 90033",+1 323-268-1589,,https://locations.jackinthebox.com/us/ca/los-angeles/2701-e-cesar-e-chavez-ave,,burger,,yes,,,,fast_food,
McDonald's,"245 North Soto Street, Los Angeles, CA, 90033-2914, US",+1 323-263-9447,,https://www.mcdonalds.com/us/en-us/location/10129.html,05:00-22:00,burger,,yes,,,,fast_food,
McDonald's,"3458 Whittier Boulevard, Los Angeles, CA, 90023, US",+1 323-263-2559,,https://www.mcdonalds.com/us/en-us/location/1136.html,05:00-22:00,burger,,yes,,,,fast_food,
KFC,"624 South Lorena, Los Angeles, CA, 90023",,,https://locations.kfc.com/ca/los-angeles/624-south-lorena/,10:00-22:00,chicken,,yes,,,,fast_food,
Subway,"800 North Alameda Street, Los Angeles, CA, 90012",+1 213-687-8757,,https://restaurants.subway.com/united-states/ca/los-angeles/800-north-alameda-st,Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00,sandwich,,yes,,,,fast_food,
Wetzel's Pretzels,Wetzel's Pretzels,,,,,pretzel,no,yes,,yes,,fast_food,
Dino's Famous Chicken,"2575 West Pico Boulevard, Los Angeles, CA, 90006",+1-213-380-3554,,,,,,,,,,fast_food,
Tacos Gavilan,"1900 South Central Avenue, Los Angeles",,,,,mexican,,,,,,fast_food,
